1.30829 0.194383 0.180535 0.013848
1.31063 0.19722 0.183375 0.0138448
1.31297 0.199251 0.185409 0.0138419
1.31531 0.196095 0.182256 0.0138386
1.31764 0.198376 0.184541 0.0138356
1.31998 0.198569 0.184737 0.0138326
1.32232 0.198635 0.184805 0.0138296
1.32466 0.199067 0.18524 0.0138267
1.327 0.19612 0.182297 0.0138234
1.32933 0.200805 0.186984 0.0138207
1.33167 0.193897 0.180079 0.0138172
1.33401 0.198611 0.184796 0.0138143
1.33635 0.198779 0.184968 0.0138114
1.33869 0.195694 0.181886 0.0138082
1.34102 0.200237 0.186431 0.0138055
1.34336 0.19772 0.183918 0.0138025
1.3457 0.200858 0.187058 0.0137999
1.34804 0.191667 0.17787 0.0137962
1.35038 0.199175 0.185381 0.0137935
1.35271 0.200742 0.186951 0.0137909
1.35505 0.193936 0.180149 0.0137875
1.35739 0.19893 0.185145 0.0137848
1.35973 0.198706 0.184924 0.013782
1.36206 0.199137 0.185357 0.0137793
1.3644 0.196427 0.182651 0.0137762
1.36674 0.196747 0.182974 0.0137733
1.36908 0.202891 0.18912 0.0137711
1.37142 0.191543 0.177776 0.0137674
1.37375 0.197681 0.183917 0.0137646
1.37609 0.199144 0.185383 0.013762
1.37843 0.194989 0.181231 0.0137588
1.38077 0.20209 0.188333 0.0137565
1.38311 0.194966 0.181212 0.0137532
1.38544 0.200034 0.186284 0.0137506
1.38778 0.198712 0.184964 0.0137478
1.39012 0.192566 0.178822 0.0137443
1.39246 0.200192 0.18645 0.0137418
1.3948 0.197881 0.184142 0.013739
1.39713 0.196529 0.182793 0.013736
1.39947 0.197475 0.183742 0.0137332
1.40181 0.200969 0.187239 0.0137307
1.40415 0.195888 0.18216 0.0137277
1.40648 0.196563 0.182838 0.0137248
1.40882 0.201307 0.187585 0.0137225
1.41116 0.191778 0.178059 0.013719
1.4135 0.199163 0.185446 0.0137164
1.41584 0.197001 0.183287 0.0137136
1.41817 0.198411 0.1847 0.0137109
1.42051 0.195633 0.181926 0.0137079
1.42285 0.200203 0.186498 0.0137054
1.42519 0.195057 0.181355 0.0137024
1.42753 0.199335 0.185635 0.0136999
1.42986 0.199076 0.185379 0.0136973
1.4322 0.192393 0.178699 0.0136939
1.43454 0.200561 0.18687 0.0136915
1.43688 0.195607 0.181918 0.0136885
1.43921 0.200804 0.187117 0.0136862
1.44155 0.193121 0.179438 0.0136829
1.44389 0.201463 0.187782 0.0136807
1.44623 0.196835 0.183157 0.0136778
1.44857 0.193189 0.179514 0.0136746
1.4509 0.20055 0.186878 0.0136723
1.45324 0.192866 0.179197 0.013669
1.45558 0.199023 0.185357 0.0136666
1.45792 0.198477 0.184813 0.013664
1.46026 0.196139 0.182477 0.0136611
1.46259 0.193751 0.180093 0.013658
1.46493 0.199781 0.186125 0.0136557
1.46727 0.195575 0.181923 0.0136528
1.46961 0.196702 0.183052 0.0136501
1.47195 0.200978 0.18733 0.0136479
1.47428 0.192161 0.178517 0.0136446
1.47662 0.196621 0.182979 0.0136419
1.47896 0.199146 0.185507 0.0136396
1.4813 0.195716 0.182079 0.0136368
1.48363 0.193736 0.180102 0.0136337
1.48597 0.200149 0.186517 0.0136316
1.48831 0.19526 0.181631 0.013629
1.49065 0.19574 0.182113 0.0136263
1.49299 0.199368 0.185744 0.013624
1.49532 0.192465 0.178844 0.013621
1.49766 0.198209 0.18459 0.0136187
1.5 0.194555 0.180939 0.013616
1.50237 0.190434 0.176821 0.0136129
1.50474 0.201274 0.187664 0.0136106
1.50711 0.198097 0.184489 0.0136083
1.50948 0.194809 0.181203 0.0136056
1.51185 0.193982 0.180379 0.0136028
1.51422 0.198462 0.184862 0.0136005
